# ieee-oui.txt -- Ethernet vendor OUI file for arp-scan
#
# This file contains the Ethernet vendor OUIs for arp-scan.  These are used
# to determine the vendor for a give Ethernet interface given the MAC address.
#
# Each line of this file contains an OUI-vendor mapping in the form:
#
# <OUI><TAB><Vendor>
#
# Where <OUI> is the first three bytes of the MAC address in hex, and <Vendor>
# is the name of the vendor.
#
# Blank lines and lines beginning with "#" are ignored.
#
# This file was automatically generated by get-oui at 2017-03-03 14:08:26
# using data from http://linuxnet.ca/ieee/oui.txt
#
# Do not edit this file.  If you want to add additional MAC-Vendor mappings,
# edit the file mac-vendor.txt instead.
#
E043DB	Shenzhen ViewAt Technology Co. Ltd
BC25E0	Huawei Technologies Co. Ltd
C4072F	Huawei Technologies Co. Ltd
0CD6BD	Huawei Technologies Co. Ltd
A49947	Huawei Technologies Co. Ltd
346BD3	Huawei Technologies Co. Ltd
1C1D67	Huawei Technologies Co. Ltd
84A8E4	Huawei Technologies Co. Ltd
202BC1	Huawei Technologies Co. Ltd
741BB2	Apple
002586	TP-Link Technologies Co. Ltd
F8D111	TP-Link Technologies Co. Ltd
F4EC38	TP-Link Technologies Co. Ltd
20DCE6	TP-Link Technologies Co. Ltd
1C6E4C	Logistic Service & Engineering Co. Ltd
00101F	Cisco Systems Inc.
001054	Cisco Systems Inc.
DCEB94	Cisco Systems Inc.
5C838F	Cisco Systems Inc.
AC7E8A	Cisco Systems Inc.
382056	Cisco Systems Inc.
28CFE9	Apple
00502A	Cisco Systems Inc.
005014	Cisco Systems Inc.
0090D9	Cisco Systems Inc.
009092	Cisco Systems Inc.
001029	Cisco Systems Inc.
001007	Cisco Systems Inc.
00605C	Cisco Systems Inc.
00E0F7	Cisco Systems Inc.
00E0B0	Cisco Systems Inc.
00E0FE	Cisco Systems Inc.
00E0A3	Cisco Systems Inc.
00E0F9	Cisco Systems Inc.
001BD7	Cisco SPVTG
105172	Huawei Technologies Co. Ltd
9017AC	Huawei Technologies Co. Ltd
94049C	Huawei Technologies Co. Ltd
5006AB	Cisco Systems Inc.
0050E2	Cisco Systems Inc.
005050	Cisco Systems Inc.
009021	Cisco Systems Inc.
0090B1	Cisco Systems Inc.
00023D	Cisco Systems Inc.
18E728	Cisco Systems Inc.
2C3ECF	Cisco Systems Inc.
1005CA	Cisco Systems Inc.
1CDEA7	Cisco Systems Inc.
1C6A7A	Cisco Systems Inc.
CCD8C1	Cisco Systems Inc.
7C0ECE	Cisco Systems Inc.
F09E63	Cisco Systems Inc.
F07F06	Cisco Systems Inc.
84802D	Cisco Systems Inc.
E0899D	Cisco Systems Inc.
A89D21	Cisco Systems Inc.
BCF1F2	Cisco Systems Inc.
C80084	Cisco Systems Inc.
A0F849	Cisco Systems Inc.
88908D	Cisco Systems Inc.
A46C2A	Cisco Systems Inc.
0021BE	Cisco SPVTG
7CB21B	Cisco SPVTG
002643	Alps Electric Co. Ltd
002433	Alps Electric Co. Ltd
745E1C	Pioneer Corporation
0006F5	Alps Electric Co. Ltd
0006F7	Alps Electric Co. Ltd
000704	Alps Electric Co. Ltd
1C1D86	Cisco Systems Inc.
001A92	ASUSTek Computer Inc.
001D60	ASUSTek Computer Inc.
002215	ASUSTek Computer Inc.
20CF30	ASUSTek Computer Inc.
E0CB4E	ASUSTek Computer Inc.
1C872C	ASUSTek Computer Inc.
C4143C	Cisco Systems Inc.
2401C7	Cisco Systems Inc.
04DAD2	Cisco Systems Inc.
F41FC2	Cisco Systems Inc.
4C0082	Cisco Systems Inc.
DCA5F4	Cisco Systems Inc.
7C95F3	Cisco Systems Inc.
5017FF	Cisco Systems Inc.
E8EDF3	Cisco Systems Inc.
78DA6E	Cisco Systems Inc.
24E9B3	Cisco Systems Inc.
E425E7	Apple
080007	Apple
000A95	Apple
002241	Apple
0023DF	Apple
0025BC	Apple
00264A	Apple
0026B0	Apple
041E64	Apple
D49A20	Apple
9027E4	Apple
60334B	Apple
A43135	Apple
9C35EB	Apple
507A55	Apple
A0999B	Apple
24240E	Apple
903C92	Apple
341298	Apple
9C293F	Apple
488AD2	Shenzhen Mercury Communication Technologies Co. Ltd
A88E24	Apple
E8802E	Apple
68AE20	Apple
E0B52D	Apple
80BE05	Apple
D8BB2C	Apple
D04F7E	Apple
2C1F23	Apple
549F13	Apple
B8098A	Apple
F0DBE2	Apple
18EE69	Apple
748114	Apple
18F643	Apple
D0A637	Apple
A01828	Apple
D0034B	Apple
5C5948	Apple
78CA39	Apple
18E7F4	Apple
B8FF61	Apple
DC2B61	Apple
1093E9	Apple
442A60	Apple
E0F847	Apple
145A05	Apple
28CFDA	Apple
148FC6	Apple
283737	Apple
045453	Apple
F0CBA1	Apple
C06394	Apple
8C006D	Apple
B09FBA	Apple
DC86D8	Apple
8C2937	Apple
DC9B9C	Apple
98F0AB	Apple
F0DBF8	Apple
ACCF5C	Apple
3C15C2	Apple
04489A	Apple
D8CF9C	Apple
30F7C5	Apple
008865	Apple
40B395	Apple
3090AB	Apple
1CE62B	Apple
A0EDCD	Apple
A886DD	Apple
54EAA8	Apple
E4C63D	Apple
843835	Apple
7073CB	Apple
9C207B	Apple
842999	Apple
74E2F5	Apple
20C9D0	Apple
1402EC	Hewlett Packard Enterprise
707938	Wuxi Zhanrui Electronic Technology Co. Ltd
646A74	Auth-Servers, LLC
34C9F0	LM Technologies Ltd
E034E4	Feit Electric Company, Inc.
98E848	Axiim
A0F9E0	Vivatel Company Limited
F8C372	Tsuzuki Denki
908D78	D-Link International
A4CC32	Inficomm Co. Ltd
582BDB	Pax AB
D00F6D	T&W Electronics Company
48BF74	Baicells Technologies Co. Ltd
38F557	Jolata, Inc.
280E8B	Beijing Spirit Technology Development Co. Ltd
F44D30	Elitegroup Computer Systems Co. Ltd
DC9A8E	Nanjing Cocomm electronics Co. Ltd
C4EF70	Home Skinovations
B813E9	Trace Live Network
746F19	Icarvisions (Shenzhen) Technology Co. Ltd
7C7176	Wuxi iData Technology Company Ltd
7C0191	Apple
70480F	Apple
A4B805	Apple
587F57	Apple
80D605	Apple
68A828	Huawei Technologies Co. Ltd
988744	Wuxi Hongda Science and Technology Co. Ltd
C869CD	Apple
BC6C21	Apple
9C8DD3	Leonton Technologies
246C8A	YUKAI Engineering
A43831	RF elements s.r.o.
D0BAE4	Shanghai MXCHIP Information Technology Co. Ltd
A4DCBE	Huawei Technologies Co. Ltd
10CC1B	Liverock technologies,Inc
48B620	ROLI Ltd
20D160	Private
382187	Midea Group Co. Ltd
305A3A	ASUSTek Computer Inc.
A87285	IDT, Inc.
AC1FD7	Real Vision Technology Co. Ltd
C8A2CE	Oasis Media Systems LLC
A4DEC9	QLove Mobile Intelligence Information Technology (W.H.) Co. Ltd
A4A6A9	Private
0469F8	Apple
9C7A03	Ciena Corporation
380AAB	Formlabs
F41535	SPON Communication Technology Co. Ltd
E41A2C	ZPE Systems, Inc.
A815D6	Shenzhen Meione Technology Co. Ltd
D09380	Ducere Technologies Pvt. Ltd
84A788	Perples
6889C1	Huawei Technologies Co. Ltd
845B12	Huawei Technologies Co. Ltd
143EBF	zte Corporation
041E7A	DSPWorks
38B725	Wistron Infocomm (Zhongshan) Corporation
4CC681	Shenzhen Aisat Electronic Co. Ltd
28B9D9	Radisys Corporation
E0553D	Cisco Meraki
0894EF	Wistron Infocomm (Zhongshan) Corporation
E0319E	Valve Corporation
E4A32F	Shanghai Artimen Technology Co. Ltd
D47BB0	Askey Computer Corp
5045F7	Liuhe Intelligence Technology Ltd
20F510	Codex Digital Limited
949F3E	Sonos, Inc.
788E33	Jiangsu SEUIC Technology Co. Ltd
E01AEA	Allied Telesis, Inc.
340CED	Moduel AB
507B9D	LCFC(HeFei) Electronics Technology Co. Ltd
6C7220	D-Link International
F02624	Wafa Technologies Co. Ltd
F8F464	Rawe Electonic GmbH
F4672D	ShenZhen Topstar Technology Company
382B78	ECO Plugs Enterprise Co. Ltd
BCEB5F	Fujian Beifeng Telecom Technology Co. Ltd
800B51	Chengdu XGimi Technology Co. Ltd
00FC8D	Hitron Technologies. Inc
1CC586	Absolute Acoustics
E076D0	AMPAK Technology, Inc.
24B0A9	Shanghai Mobiletek Communication Ltd
64167F	Polycom
54E2C8	Dongguan Aoyuan Electronics Technology Co. Ltd
20D75A	Posh Mobile Limited
88D37B	FirmTek, LLC
10AF78	Shenzhen ATUE Technology Co. Ltd
B0966C	Lanbowan Technology Ltd
A408EA	Murata Manufacturing Co. Ltd
D4F9A1	Huawei Technologies Co. Ltd
9CB6D0	Rivet Networks
D0C0BF	Actions Microelectronics Co. Ltd
94F665	Ruckus Wireless
E04B45	Hi-P Electronics Pte Ltd
6C4598	Antex Electronic Corp.
94A7B7	zte Corporation
3C8375	Microsoft Corporation
C8458F	Wyler AG
149A10	Microsoft Corporation
FC9AFA	Motus Global Inc.
5CB43E	Huawei Technologies Co. Ltd
FCE1FB	Array Networks
54E140	Ingenico
14157C	Tokyo Cosmos Electric Co. Ltd
408D5C	Giga-Byte Technology Co. Ltd
6CE01E	Modcam AB
E8F2E3	Starcor Beijing Co.,Limited
D048F3	DATTUS Inc
CC19A8	PT Inova??o e Sistemas SA
6C4418	Zappware
44962B	Aidon Oy
D4D7A9	Shanghai Kaixiang Info Tech Ltd
185D9A	BobjGear LLC
884157	Shenzhen Atsmart Technology Co. Ltd
3CDA2A	zte Corporation
747336	MICRODIGTAL Inc
0CE725	Microsoft Corporation
6C2E72	B&B Exporting Limited
FC3288	CELOT Wireless Co. Ltd
BCB308	Hongkong Ragentek Communication Technology Co.,Limited
445ECD	Razer Inc
749637	Todaair Electronic Co. Ltd
2031EB	Hdsn
C0335E	Microsoft Corporation
ACCAAB	Virtual Electric Inc
241B44	Hangzhou Tuners Electronics Co. Ltd
90C35F	Nanjing Jiahao Technology Co. Ltd
18F145	NetComm Wireless Limited
4CA515	Baikal Electronics JSC
9CE230	Julong Co,.Ltd
34873D	Quectel Wireless Solution Co. Ltd
186882	Beward R&D Co. Ltd
344CA4	amazipoint technology Ltd
A8F038	Shen Zhen SHI JIN HUA TAI Electronics Co. Ltd
74E277	Vizmonet Pte Ltd
10A659	Mobile Create Co. Ltd
58856E	QSC AG
FCAFAC	Socionext Inc.
F8C397	NZXT Corp. Ltd
C4366C	LG Innotek
60D9A0	Lenovo Mobile Communication Technology Ltd
5C3B35	Gehirn Inc.
5CF7C3	Syntech (HK) Technology Limited
3CC2E1	Xinhua Control Engineering Co. Ltd
7C534A	Metamako
9C3066	RWE Effizienz GmbH
FCA22A	PT. Callysta Multi Engineering
247656	Shanghai Net Miles Fiber Optics Technology Co. Ltd
A0ADA1	JMR Electronics, Inc
601970	Huizhou Qiaoxing Electronics Technology Co. Ltd
887033	Hangzhou Silan Microelectronic Inc
8C7967	zte Corporation
D083D4	XTel ApS
78F944	Private
CCA4AF	Shenzhen Sowell Technology Co. Ltd
84F129	Metrascale Inc.
2028BC	Visionscape Co,. Ltd
B8F080	SPS, Inc.
7858F3	Vachen Co. Ltd
FCDC4A	G-Wearables Corp.
F42C56	Senor Tech Co Ltd
50502A	Egardia
48EE0C	D-Link International
48C093	Xirrus, Inc.
3C1A0F	ClearSky Data
ACB57D	Liteon Technology Corporation
DCE1AD	Shenzhen Wintop Photoelectric Technology Co. Ltd
900CB4	Alinket Electronic Technology Co. Ltd
883B8B	Cheering Connection Co. Ltd
94D417	GPI Korea Inc.
D855A3	zte Corporation
70DA9C	Tecsen
6CF5E8	Mooredoll Inc.
70FF5C	Cheerzing Communication(Xiamen)Technology Co. Ltd
E0107F	Ruckus Wireless
08115E	Bitel Co. Ltd
44CE7D	SFR
0881BC	HongKong Ipro Technology Co., Limited
4C16F1	zte Corporation
800902	Keysight Technologies, Inc.
6872DC	CETORY.TV Company Limited
D8B6B7	Comtrend Corporation
0499E6	Shenzhen Yoostar Technology Co. Ltd
94BF95	Shenzhen Coship Electronics Co. Ltd
FC9FE1	CoNWIN.Tech. Ltd
90203A	BYD Precision Manufacture Co. Ltd
A81B5D	Foxtel Management Pty Ltd
B8BD79	TrendPoint Systems
2C010B	NASCENT Technology, LLC - RemKon
D4EC86	LinkedHope Intelligent Technologies Co. Ltd
20A99B	Microsoft Corporation
6C7660	KYOCERA Corporation
A0A3E2	Actiontec Electronics, Inc
54098D	deister electronic GmbH
F0FE6B	Shanghai High-Flying Electronics Technology Co. Ltd
3CAE69	ESA Elektroschaltanlagen Grimma GmbH
00F3DB	WOO Sports
08A5C8	Sunnovo International Limited
848EDF	Sony Mobile Communications AB
CCBDD3	Ultimaker B.V.
50294D	Nanjing IOT Sensor Technology Co Ltd
0CCFD1	SPRINGWAVE Co. Ltd
58108C	Intelbras
187117	eta plus electronic GmbH
7CB177	Satelco AG
8C5D60	UCI Corporation Co. Ltd
104B46	Mitsubishi Electric Corporation
4C0BBE	Microsoft Corporation
08EB29	Jiangsu Huitong Group Co. Ltd
E48C0F	Discovery Insure
587FB7	Sonar Industrial Co. Ltd
E42354	Shenzhen Fuzhi Software Technology Co. Ltd
207693	Lenovo (Beijing) Limited.
C4BD6A	SKF GmbH
14488B	Shenzhen Doov Technology Co. Ltd
603696	The Sapling Company
54FFCF	Mopria Alliance
BCBC46	SKS Welding Systems GmbH
A8D88A	Wyconn
00E6E8	Netzin Technology Corporation,.Ltd
64B21D	Chengdu Phycom Tech Co. Ltd
88708C	Lenovo Mobile Communication Technology Ltd
F03D29	Actility
909F33	EFM Networks
849681	Cathay Communication Co. Ltd
A056B2	Harman/Becker Automotive Systems GmbH
40C62A	Shanghai Jing Ren Electronic Technology Co. Ltd
E8150E	Nokia Corporation
F4D032	Yunnan Ideal Information&Technology. Ltd
44A6E5	Thinking Technology Co. Ltd
A8329A	Digicom Futuristic Technologies Ltd
B40AC6	DEXON Systems Ltd
5CB8CB	Allis Communications
E85D6B	Luminate Wireless
8C3357	HiteVision Digital Media Technology Co. Ltd
F4D261	SEMOCON Co. Ltd
D05AF1	Shenzhen Pulier Tech Co. Ltd
481A84	Pointer Telocation Ltd
E4F4C6	Netgear
DC663A	Apacer Technology Inc.
B009D3	Avizia
3CAA3F	iKey Ltd
0C383E	Fanvil Technology Co. Ltd
60CDA9	Abloomy
B40B44	Smartisan Technology Co. Ltd
A0FC6E	Telegrafia a.s.
44D4E0	Sony Mobile Communications AB
D0FA1D	Qihoo  360  Technology Co. Ltd
046785	scemtec Hard- und Software fuer Mess- und Steuerungstechnik GmbH
FC6DC0	BME Corporation
784561	CyberTAN Technology Inc.
D896E0	Alibaba Cloud Computing Ltd
300D2A	Zhejiang Wellcom Technology Co. Ltd
64EAC5	SiboTech Automation Co. Ltd
74DA38	Edimax Technology Co. Ltd
F4F26D	TP-Link Technologies Co. Ltd
5C1515	Advan
D0A0D6	Chengdu TD Tech Ltd
8CBF9D	Shanghai Xinyou Information Technology Ltd Co.
D49398	Nokia Corporation
78D66F	Aristocrat Technologies Australia Pty. Ltd
50C7BF	TP-Link Technologies Co. Ltd
C06118	TP-Link Technologies Co. Ltd
D0C7C0	TP-Link Technologies Co. Ltd
209AE9	Volacomm Co. Ltd
345D10	Wytek
58E326	Compass Technologies Inc.
848DC7	Cisco SPVTG
A8BD3A	Unionman Technology Co. Ltd
C44E1F	BlueN
CCA614	Aifa Technology Corp.
B0869E	Chloride S.r.L
344F5C	R&M AG
A46CC1	LTi REEnergy GmbH
90DB46	E-Lead Electronic Co. Ltd
D42F23	Akenori PTE Ltd
286336	Siemens AG - Industrial Automation - EWA
38F098	Vapor Stone Rail Systems
400107	Arista Corp
4C8B30	Actiontec Electronics, Inc
0805CD	DongGuang EnMai Electronic Product Co.Ltd
0092FA	Shenzhen Wisky Technology Co. Ltd
4CF45B	Blue Clover Devices
B06971	DEI Sales, Inc.
58493B	Palo Alto Networks
580528	Labris Networks
28656B	Keystone Microtech Corporation
EC2E4E	Hitachi-LG Data Storage Inc
505800	WyTec International, Inc.
78923E	Nokia Corporation
D4CFF9	Shenzhen Sen5 Technology Co. Ltd
D8492F	Canon Inc.
D46761	Sahab Technology
145645	Savitech Corp.
D4E08E	ValueHD Corporation
70305D	Ubiquoss Inc
5850AB	TLS Corporation
90DFB7	s.m.s smart microwave sensors GmbH
B843E4	Vlatacom
E07F53	Techboard SRL
4C0DEE	Jabil Circuit (Shanghai) Ltd
A07771	Vialis BV
D0BD01	DS International
C0C569	Shanghai Lynuc CNC Technology Co. Ltd
200E95	IEC - TC9 WG43
E0DB88	Open Standard Digital-IF Interface for SATCOM Systems
D86194	Objetivos y Sevicios de Valor An?adido
589CFC	FreeBSD Foundation
98349D	Krauss Maffei Technologies GmbH
18CC23	Philio Technology Corporation
648D9E	IVT Electronic Co. Ltd
CC95D7	Vizio, Inc
749C52	Huizhou Desay SV Automotive Co. Ltd
C0F79D	Powercode
3C0C48	Servergy, Inc.
68D247	Portalis LC
FC27A2	Trans Electric Co. Ltd
14C089	Dune HD Ltd
F08A28	JIANGSU HENGSION ELECTRONIC S and T Co. Ltd
A8574E	TP-Link Technologies Co. Ltd
DC3EF8	Nokia Corporation
706173	Calantec GmbH
50C271	Securetech Inc
7C49B9	Plexus Manufacturing Sdn Bhd
184462	Riava Networks, Inc.
9C443D	Chengdu Xuguang Technology Co Ltd
74A4B5	Powerleader Science and Technology Co. Ltd
BC4100	CoDACO ELECTRONIC s.r.o.
7CCD3C	Guangzhou Juzing Technology Co. Ltd
10B26B	base Co. Ltd
DCCEBC	Shenzhen JSR Technology Co. Ltd
9486D4	Surveillance Pro Corporation
F89550	Proton Products Chengdu Ltd
447BC4	DualShine Technology(SZ)Co. Ltd
542F89	Euclid Laboratories, Inc.
48B977	PulseOn Oy
AC2DA3	TXTR GmbH
C8F68D	S.E.Technologies Limited
BC14EF	ITON Technology Limited
14F28E	ShenYang ZhongKe-Allwin Technology Co.Ltd
C064C6	Nokia Corporation
9C44A6	SwiftTest, Inc.
44C4A9	Opticom Communication, LLC
6C3C53	SoundHawk Corp
64BABD	SDJ Technologies, Inc.
889166	Viewcooper Corp.
103378	FLECTRON Co. Ltd
DC0575	Siemens Energy Automation
5C1193	Seal One AG
B4527E	Sony Mobile Communications AB
50E14A	Private
68FCB3	Next Level Security Systems, Inc.
70305E	Nanjing Zhongke Menglian Information Technology Co. Ltd
9C8888	Simac Techniek NV
180C14	iSonea Limited
8CAE89	Y-cam Solutions Ltd
58B961	SOLEM Electronique
F46ABC	Adonit Corp. Ltd
20180E	Shenzhen Sunchip Technology Co. Ltd
80B219	Elektron Technology UK Limited
D08A55	Skullcandy
C4D655	Tercel technology Co. Ltd
9CA10A	Scle SFE
78D99F	NuCom HK Ltd
44C56F	NGN Easy Satfinder (Tianjin) Electronic Co. Ltd
2C5A05	Nokia Corporation
848336	Newrun
EC71DB	Shenzhen Baichuan Digital Technology Co. Ltd
B8266C	ANOV France
284D92	Luminator
1C4BB9	SMG Enterprise, LLC
0C5CD8	DOLI Elektronik GmbH
2C5FF3	Pertronic Industries
E0AF4B	Pluribus Networks, Inc.
C85663	Sunflex Europe GmbH
88FED6	ShangHai WangYong Software Co. Ltd
600347	Billion Electric Co. Ltd
084027	Gridstore Inc.
7C2048	KoamTac
705986	OOO TTV
20DF3F	Nanjing SAC Power Grid Automation Co. Ltd
30786B	TIANJIN Golden Pentagon Electronics Co. Ltd
4CD637	Qsono Electronics Co. Ltd
8CF945	Power Automation pte Ltd
2C922C	Kishu Giken Kogyou Company Ltd,.
509871	Inventum Technologies Private Limited
384233	Wildeboer Bauteile GmbH
9440A2	Anywave Communication Technologies, Inc.
7CB77B	Paradigm Electronics Inc
28A241	exlar Corp
9876B6	Adafruit
AC220B	ASUSTek Computer Inc.
88354C	Transics
709BFC	Bryton Inc.
D82D9B	Shenzhen G.Credit Communication Technology Co. Ltd
94BF1E	eflow Inc. / Smart Device Planning and Development Division
C0A39E	EarthCam, Inc.
088E4F	SF Software Solutions
DCAE04	CELOXICA Ltd
5422F8	zte Corporation
486E73	Pica8, Inc.
A0CEC8	CE Link Limited
907A28	Beijing Morncloud Information And Technology Co. Ltd
CCD29B	Shenzhen Bopengfa Elec&Technology Co. Ltd
9C4EBF	BoxCast
34A68C	Shine Profit Development Limited
78DAB3	GBO Technology
80BBEB	Satmap Systems Ltd
949FB4	ChengDu JiaFaAnTai Technology Co. Ltd
406826	Thales UK Limited
5C15E1	Aidc Technology (S) PTE Ltd
048D38	Netcore Technology Inc.
1C4AF7	Amon Inc
985D46	PeopleNet Communication
446755	Orbit Irrigation
789F4C	HOERBIGER Elektronik GmbH
98F8C1	IDT Technology Limited
F47A4E	Woojeon&Handan
44700B	Iffu
8C2F39	IBA Dosimetry GmbH
B8F828	Changshu Gaoshida Optoelectronic Technology Co. Ltd
58468F	Koncar Electronics and Informatics
746630	T:mi Ytti
B0FEBD	Private
940BD5	Himax Technologies, Inc
30055C	Brother Industries Ltd
0C8268	TP-Link Technologies Co. Ltd
B01743	Edison Global Circuits LLC
90DA4E	Avanu
7038B4	Low Tech Solutions
4C804F	Armstrong Monitoring Corp
901D27	zte Corporation
7CD762	Freestyle Technology Pty Ltd
D073D5	Lifi Labs Management Pty Ltd
B8C46F	Primmcon Industries Inc
505AC6	Guangdong Super Telecom Co. Ltd
38A86B	Orga BV
141330	Anakreon UK LLP
0CF405	Beijing Signalway Technologies Co. Ltd
1C76CA	Terasic Technologies Inc.
0C1105	Ringslink (Xiamen) Network Communication Technologies Co. Ltd
945047	Rechnerbetriebsgruppe
D8DCE9	Kunshan Erlab ductless filtration System Co. Ltd
54112F	Sulzer Pump Solutions Finland Oy
4C55B8	Turkcell Teknoloji
088039	Cisco SPVTG
2C72C3	Soundmatters
84E4D9	Shenzhen NEED technology Ltd
C44838	Satcom Direct, Inc.
545414	Digital RF Corea, Inc
24EB65	SAET I.S. S.r.l.
D0F27F	SteadyServ Technoligies, LLC
DC647C	C.R.S. iiMotion GmbH
188410	CoreTrust Inc.
A08A87	HuiZhou KaiYue Electronic Co. Ltd
04BFA8	ISB Corporation
5C8486	Brightsource Industries Israel Ltd
28CD9C	Shenzhen Dynamax Software Development Co. Ltd
E0EDC7	Shenzhen Friendcom Technology Development Co. Ltd
2CF203	Emko Elektronik SAN VE TIC AS
246278	Sysmocom - Systems for mobile Communications GmbH
F45842	Boxx TV Ltd
A861AA	Cloudview Limited
C89346	MXCHIP Company Limited
F0F260	Mobitec AB
1423D7	Eutronix Co. Ltd
3CFB96	Emcraft Systems LLC
081F3F	WondaLink Inc.
DC6F08	Bay Storage Technology
E492E7	Gridlink Tech. Co. Ltd
60BB0C	Beijing HuaqinWorld Technology Co Ltd
70E027	Hongyu Communication Technology Limited
E880D8	GNTEK Electronics Co. Ltd
188857	Beijing Jinhong Xi-Dian Information Technology Corp.
287994	Realplay Digital Technology(Shenzhen) Co. Ltd
105C3B	Perma-Pipe, Inc.
40C4D6	ChongQing Camyu Technology Development Co. Ltd
A0EB76	AirCUVE Inc.
6C6126	Rinicom Holdings
C04DF7	Serelec
ECD040	GEA Farm Technologies GmbH
005907	LenovoEMC Products USA, LLC
78B3CE	Elo touch solutions
A8FB70	WiseSec L.t.d
30F31D	zte Corporation
E4776B	Aartesys AG
5C335C	Swissphone Telecom AG
A4FCCE	Security Expert Ltd
E0CEC3	Askey Computer Corp
5C43D2	Hazemeyer
D819CE	Telesquare
D809C3	Cercacor Labs
84ED33	BBMC Co. Ltd
681E8B	InfoSight Corporation
C044E3	Shenzhen Sinkna Electronics Co. Ltd
08F1B7	Towerstream Corpration
20858C	Assa
187A93	AMICCOM Electronics Corporation
94C962	Teseq AG
384369	Patrol Products Consortium LLC
D08B7E	Passif Semiconductor
6886E7	Orbotix, Inc.
2CE871	Alert Metalguard ApS
58D071	BW Broadcast
C0A0C7	Fairfield Industries
98208E	Definium Technologies
704AE4	Rinstrum Pty Ltd
68B8D9	Act KDE, Inc.
F84897	Hitachi Ltd
74E424	Apiste Corporation
58D6D3	Dairy Cheq Inc
68FB95	Generalplus Technology Inc.
E4C146	Objetivos y Servicios de Valor A
D4BF2D	SE Controls Asia Pacific Ltd
C45DD8	HDMI Forum
C44EAC	Shenzhen Shiningworth Technology Co. Ltd
C458C2	Shenzhen TATFOOK Technology Co. Ltd
44184F	Fitview
8C76C1	Goden Tech Limited
DC2A14	Shanghai Longjing Technology Co.
0C191F	Inform Electronik
080FFA	KSP Inc.
ECFC55	A. Eberle GmbH & Co. KG
0C8CDC	Suunto Oy
20B5C6	Mimosa Networks
AC3CB4	Nilan A/S
A830AD	Wei Fang Goertek Electronics Co. Ltd
8007A2	Esson Technology Inc.
2C3557	ELLIY Power Co..Ltd
6C5A34	Shenzhen Haitianxiong Electronic Co. Ltd
485A3F	Wisol
70F1E5	Xetawave LLC
C0AA68	OSASI Technos Inc.
B829F7	Blaster Tech
00C14F	DDL Co,.Ltd
5CE0CA	FeiTian United (Beijing) System Technology Co. Ltd
9C9811	Guangzhou Sunrise Electronics Development Co. Ltd
A0FE91	AVAT Automation GmbH
5809E5	Kivic Inc.
74ECF1	Acumen
6815D3	Zaklady Elektroniki i Mechaniki Precyzyjnej R&G S.A.
601929	Voltronic Power Technology(Shenzhen) Corp.
C0BD42	ZPA Smart Energy a.s.
48B253	Marketaxess Corporation
60D2B9	Realand BIO Co. Ltd
2067B1	Pluto Inc.
087D21	Altasec technology Corporation
30FD11	Macrotech (USA) Inc.
F8051C	DRS Imaging and Targeting Solutions
6032F0	Mplus technology
749975	IBM Corporation
0CDCCC	Inala Technologies
F0ACA4	HBC-radiomatic
14DB85	S NET Media
D493A0	Fidelix Oy
AC7236	Lexking Technology Co. Ltd
CCB3F8	Fujitsu Isotec Limited
3CD7DA	SK Mtek microelectronics(shenzhen)limited
E86D54	Digit Mobile Inc
9857D3	HON HAI-Ccpbg  Precision Ind.Co. Ltd
9C8D1A	INTEG process group Inc
742D0A	Norfolk Elektronik AG
480362	Desay Electronics(Huizhou)Co. Ltd
B0358D	Nokia Corporation
0CF361	Java Information
34BDFA	Cisco SPVTG
8CEEC6	Precepscion Pty. Ltd
ECD950	IRT SA
74273C	ChangYang Technology (Nanjing) Co. Ltd
087CBE	Quintic Corp.
C4AD21	MEDIAEDGE Corporation
DCBF90	Huizhou Qiaoxing Telecommunication Industry Co. Ltd
E0F5CA	Cheng UEI Precision Industry Co. Ltd
1C5C60	Shenzhen Belzon Technology Co. Ltd
2CEDEB	Alpheus Digital Company Limited
381C4A	SIMCom Wireless Solutions Co. Ltd
901EDD	Great Computer Corporation
2C6289	Regenersis (Glenrothes) Ltd
F093C5	Garland Technology
4C09B4	zte Corporation
B8B94E	Shenzhen iBaby Labs, Inc.
00F403	Orbis Systems Oy
ACC698	Kohzu Precision Co. Ltd
907025	Garea Microsys Co. Ltd
502ECE	Asahi Electronics Co. Ltd
440CFD	NetMan Co. Ltd
7CEBEA	Asct
085B0E	Fortinet, Inc.
4C0FC7	Earda Electronics Co. Ltd
64C944	LARK Technologies, Inc
6869F2	ComAp s.r.o.
B889CA	ILJIN ELECTRIC Co. Ltd
B85AFE	Handaer Communication Technology (Beijing) Co. Ltd
604616	Xiamen Vann Intelligent Co. Ltd
ECD925	Rami
049F06	Smobile Co. Ltd
D806D1	Honeywell Fire System (Shanghai) Co,. Ltd
8C6AE4	Viogem Limited
20C1AF	i Wit Digital Co., Limited
D88A3B	Unit-EM
BCD940	ASR Co,.Ltd
EC4993	Qihan Technology Co. Ltd
B0ACFA	Fujitsu Limited
1C959F	Veethree Electronics And Marine LLC
18D949	Qvis Labs, LLC
646223	Cellient Co. Ltd
ACF0B2	Becker Electronics Taiwan Ltd
10A932	Beijing Cyber Cloud Technology Co.  Ltd
